RECIPE_ID,RECIPE_NM_KO,IRDNT_NM,IRDNT_CPCTY,IRDNT_TY_NM,SCORE
192,김치채소쌈,김치,5장,주재료,4
192,김치채소쌈,깨소금,1작은술,양념,2
192,김치채소쌈,깻잎,4장,주재료,4
192,김치채소쌈,다진파,1큰술,양념,2
192,김치채소쌈,마늘,1/2큰술,양념,2
192,김치채소쌈,밥,2공기,주재료,5
192,김치채소쌈,설탕,1/2큰술,양념,3
192,김치채소쌈,소금,약간,양념,3
192,김치채소쌈,쇠고기,150g,부재료,1
192,김치채소쌈,식용유,약간,부재료,1
192,김치채소쌈,양배추,4장,주재료,4
192,김치채소쌈,참기름,1작은술,양념,2
192,김치채소쌈,후춧가루,약간,양념,2
193,찰밥주먹밥,대추,4알,부재료,1
193,찰밥주먹밥,멥쌀,1컵,주재료,4
193,찰밥주먹밥,밤,4톨,부재료,1
193,찰밥주먹밥,소금,1작은술,양념,3
193,찰밥주먹밥,찹쌀,2컵,주재료,5
193,찰밥주먹밥,팥,1/2컵,주재료,4
194,계란말이주먹밥,계란,4개,주재료,5
194,계란말이주먹밥,다시마,1조각,부재료,1
194,계란말이주먹밥,당근,30g,부재료,1
194,계란말이주먹밥,미나리,10줄기,주재료,4
194,계란말이주먹밥,밥,2공기,주재료,5
194,계란말이주먹밥,설탕,1큰술,양념,3
194,계란말이주먹밥,소금,약간,양념,3
194,계란말이주먹밥,식용유,약간,부재료,1
194,계란말이주먹밥,식초,1큰술,양념,2
194,계란말이주먹밥,오이,1/2개,부재료,1
194,계란말이주먹밥,표고버섯,2개,부재료,1
195,어묵국,간장,2큰술,양념,3
195,어묵국,고추,1개,부재료,1
195,어묵국,다시마,4컵,부재료,1
195,어묵국,대파,1뿌리,부재료,1
195,어묵국,소금,약간,양념,3
195,어묵국,어묵,150g,주재료,5
195,어묵국,청주,1큰술,양념,2
196,조개맑은국,대파,1뿌리,부재료,1
196,조개맑은국,레몬,1/4쪽,부재료,1
196,조개맑은국,모시조개,150g,주재료,5
196,조개맑은국,소금,약간,양념,3
196,조개맑은국,죽순,1쪽,부재료,1
197,왜된장국,두부,50g,주재료,4
197,왜된장국,맛국물,4컵,부재료,1
197,왜된장국,미역,10g,주재료,4
197,왜된장국,실파,4뿌리,부재료,1
197,왜된장국,왜된장,2와1/2큰술,주재료,5
198,새우만두,계란흰자,1/2개,부재료,1
198,새우만두,당근,15g,부재료,1
198,새우만두,만두피,12장,주재료,5
198,새우만두,새우살,70g,주재료,5
198,새우만두,생크림,1큰술,부재료,1
198,새우만두,소금,약간,양념,3
198,새우만두,죽순,10g,부재료,1
198,새우만두,콘프레이크,10g,부재료,1
198,새우만두,호박,15g,부재료,1
198,새우만두,후춧가루,약간,양념,2
199,잣죽,대추,1개,부재료,1
199,잣죽,소금,약간,양념,3
199,잣죽,밥,1컵,주재료,4
199,잣죽,잣,1/2컵,주재료,5
200,고추장아찌,간장,2컵,양념,3
200,고추장아찌,고추,600g,주재료,5
200,고추장아찌,생강,2개,양념,2
200,고추장아찌,설탕,2컵,양념,3
200,고추장아찌,소금,60g,양념,3
201,김치어묵,계란,1개,부재료,1
201,김치어묵,고추,1개,부재료,1
201,김치어묵,김치,50g,주재료,5
201,김치어묵,깻잎,8장,부재료,1
201,김치어묵,녹말,3큰술,부재료,1
201,김치어묵,밀가루,3큰술,부재료,1
201,김치어묵,새우살,100g,주재료,4
201,김치어묵,생선살,150g,주재료,5
201,김치어묵,소금,1작은술,양념,3
201,김치어묵,식용유,적당량,부재료,1
201,김치어묵,후춧가루,약간,양념,2
202,쇠고기무국,간장,2작은술,양념,3
202,쇠고기무국,다진마늘,1/2큰술,양념,3
202,쇠고기무국,다진파,1큰술,양념,2
202,쇠고기무국,대파,1대,부재료,1
202,쇠고기무국,마늘,2쪽,부재료,1
202,쇠고기무국,무,200g,주재료,5
202,쇠고기무국,소금,약간,양념,3
202,쇠고기무국,쇠고기,200g,주재료,5
202,쇠고기무국,실파,4뿌리,부재료,1
202,쇠고기무국,참기름,1작은술,양념,2
202,쇠고기무국,후춧가루,약간,양념,2
203,명란젓찌개,간장,1작은술,양념,3
203,명란젓찌개,고추,1개,부재료,1
203,명란젓찌개,대파,약간,부재료,1
203,명란젓찌개,두부,1/2모,부재료,1
203,명란젓찌개,마늘,1쪽,부재료,1
203,명란젓찌개,명란,100g,주재료,5
203,명란젓찌개,무,60g,부재료,1
203,명란젓찌개,생강즙,1작은술,양념,2
203,명란젓찌개,소금,약간,양념,3
204,육개장,간장,1큰술,양념,3
204,육개장,고사리,100g,주재료,5
204,육개장,고추장,1큰술,양념,3
204,육개장,고춧가루,1큰술,양념,3
204,육개장,곱창,150g,주재료,4
204,육개장,깨소금,1큰술,양념,2
204,육개장,다진마늘,2큰술,양념,3
204,육개장,대파,4뿌리,부재료,1
204,육개장,소금,약간,양념,3
204,육개장,쇠고기,200g,주재료,5
204,육개장,양,150g,주재료,4
204,육개장,참기름,1과1/2큰술,양념,2
204,육개장,후춧가루,1/4작은술,양념,2
205,고추장스파게티,고추장,2큰술,양념,3
205,고추장스파게티,김치,15g,부재료,1
205,고추장스파게티,다진마늘,1/2큰술,양념,3
205,고추장스파게티,설탕,1작은술,양념,3
205,고추장스파게티,소금,약간,양념,3
205,고추장스파게티,스파게티,80g,주재료,5
205,고추장스파게티,식용유,약간,부재료,1
205,고추장스파게티,양송이버섯,3개,부재료,1
205,고추장스파게티,양파,1/2개,양념,3
205,고추장스파게티,토마토케첩,2큰술,양념,3
205,고추장스파게티,호두,20g,부재료,1
205,고추장스파게티,호박,1/4개,부재료,1
205,고추장스파게티,후춧가루,약간,양념,2
206,해물전골,게,2마리,주재료,5
206,해물전골,고추,2개,부재료,1
206,해물전골,고춧가루,약간,양념,3
206,해물전골,다진마늘,1큰술,양념,3
206,해물전골,대파,1뿌리,부재료,1
206,해물전골,대하,4마리,주재료,5
206,해물전골,모시조개,20개,주재료,4
206,해물전골,무,200g,부재료,1
206,해물전골,미나리,100g,주재료,4
206,해물전골,생강즙,1작은술,양념,2
206,해물전골,소금,약간,양념,3
206,해물전골,쑥갓,100g,부재료,1
206,해물전골,양파,1개,부재료,1
206,해물전골,오징어,1마리,주재료,4
207,양상추튀김,간장,1작은술,양념,3
207,양상추튀김,계란,1개,부재료,1
207,양상추튀김,고구마,1개,부재료,1
207,양상추튀김,고추장,2큰술,양념,3
207,양상추튀김,다진마늘,1작은술,양념,3
207,양상추튀김,물엿,1큰술,양념,2
207,양상추튀김,밀가루,1/2컵,부재료,1
207,양상추튀김,부추,100g,부재료,1
207,양상추튀김,설탕,1작은술,양념,3
207,양상추튀김,식용유,적당량,부재료,1
207,양상추튀김,양상추,10장,주재료,5
207,양상추튀김,참기름,약간,양념,2
207,양상추튀김,찹쌀,1/2컵,부재료,1
207,양상추튀김,토마토케첩,2큰술,양념,3
207,양상추튀김,표고버섯,200g,부재료,1
207,양상추튀김,후춧가루,약간,양념,2
208,초교탕,계란,1개,부재료,1
208,초교탕,닭고기,1/2마리,주재료,5
208,초교탕,대파,1뿌리,양념,3
208,초교탕,도라지,50g,부재료,1
208,초교탕,마늘,3쪽,양념,3
208,초교탕,미나리,30g,주재료,4
208,초교탕,밀가루,1과1/2큰술,부재료,1
208,초교탕,생강,1쪽,양념,2
208,초교탕,소금,약간,양념,3
208,초교탕,쇠고기,150g,부재료,1
208,초교탕,참기름,약간,양념,2
208,초교탕,표고버섯,2장,부재료,1
209,삼겹살깻잎전,계란,1개,부재료,1
209,삼겹살깻잎전,깻잎,9장,주재료,4
209,삼겹살깻잎전,돼지고기,200g,주재료,5
209,삼겹살깻잎전,밀가루,2큰술,부재료,1
209,삼겹살깻잎전,생강즙,2작은술,양념,2
209,삼겹살깻잎전,소금,1/4작은술,양념,3
209,삼겹살깻잎전,식용유,약간,부재료,1
209,삼겹살깻잎전,후춧가루,약간,양념,2
210,우유두부,간장,2큰술,양념,3
210,우유두부,고추,1큰술,양념,2
210,우유두부,다진양파,1큰술,양념,3
210,우유두부,식초,1큰술,양념,2
210,우유두부,우유,5컵,주재료,5
210,우유두부,참기름,1/2큰술,양념,2
211,닭꼬치구이,간장,5큰술,양념,3
211,닭꼬치구이,계란,1개,부재료,1
211,닭꼬치구이,고추,1/2개,부재료,1
211,닭꼬치구이,꼬치,4개,양념,3
211,닭꼬치구이,다시마,4큰술,부재료,1
211,닭고기꼬치구이,닭고기,1마리,주재료,5
211,닭꼬치구이,대파,1뿌리,부재료,1
211,닭꼬치구이,생강즙,1큰술,양념,2
211,닭꼬치구이,설탕,2큰술,양념,3
211,닭꼬치구이,참기름,약간,양념,2
211,닭꼬치구이,청주,1큰술,양념,2
212,녹차수제비,간장,2큰술,양념,3
212,녹차수제비,감자,1/2개,부재료,1
212,녹차수제비,고추,1개,양념,2
212,녹차수제비,고춧가루,1큰술,양념,3
212,녹차수제비,깨소금,1큰술,양념,2
212,녹차수제비,녹차,1작은술,주재료,5
212,녹차수제비,다진고추,1개,양념,2
212,녹차수제비,다진마늘,1/2큰술,양념,3
212,녹차수제비,다진파,1큰술,양념,2
212,녹차수제비,밀가루,2컵,주재료,5
212,녹차수제비,소금,1작은술,양념,3
212,녹차수제비,육수,6컵,부재료,1
212,녹차수제비,참기름,1/2큰술,양념,2
212,녹차수제비,호박,1/2개,부재료,1
212,녹차수제비,후춧가루,1/4작은술,양념,2
213,삼겹살치즈구이,고추장,1작은술,양념,3
213,삼겹살치즈구이,돼지고기,200g,주재료,5
213,삼겹살치즈구이,마늘,5톨,부재료,1
213,삼겹살치즈구이,모짜렐라치즈,50g,주재료,5
213,삼겹살치즈구이,소금,1/4작은술,양념,3
213,삼겹살치즈구이,양파,1/2개,부재료,1
213,삼겹살치즈구이,올리브유,1큰술,부재료,1
213,삼겹살치즈구이,청주,1작은술,양념,2
213,삼겹살치즈구이,토마토케첩,1큰술,양념,3
213,삼겹살치즈구이,표고버섯,2장,부재료,1
213,삼겹살치즈구이,피망,1/2개,부재료,1
213,삼겹살치즈구이,후춧가루,약간,양념,2
214,갈비떡볶이,가래떡,300g,주재료,5
214,갈비떡볶이,간장,3큰술,양념,3
214,갈비떡볶이,깨소금,약간,양념,2
214,갈비떡볶이,다진마늘,1큰술,양념,3
214,갈비떡볶이,다진파,1큰술,양념,2
214,갈비떡볶이,상추,4장,부재료,1
214,갈비떡볶이,설탕,1큰술,양념,3
214,갈비떡볶이,쇠고기,200g,주재료,5
214,갈비떡볶이,참기름,약간,양념,2
214,갈비떡볶이,피망,1개,부재료,1
214,갈비떡볶이,후춧가루,약간,양념,2
215,오징어산적,고추장,5큰술,양념,3
215,오징어산적,깨소금,약간,양념,2
215,오징어산적,꼬치,20개,부재료,1
215,오징어산적,다진마늘,2큰술,양념,3
215,오징어산적,다진파,3큰술,양념,2
215,오징어산적,생강즙,1작은술,양념,2
215,오징어산적,설탕,3큰술,양념,3
215,오징어산적,오징어,3마리,주재료,5
215,오징어산적,참기름,약간,양념,2
215,오징어산적,피망,4개,부재료,1
216,두부오믈렛,계란,2개,주재료,5
216,두부오믈렛,당근,1/8개,부재료,1
216,두부오믈렛,두부,1/3모,주재료,5
216,두부오믈렛,소금,약간,양념,3
216,두부오믈렛,우유,2작은술,주재료,4
216,두부오믈렛,토마토케첩,약간,양념,2
216,두부오믈렛,피망,1/4개,부재료,1
216,두부오믈렛,후춧가루,약간,양념,2
217,"잼(사과, 딸기, 포도)",딸기,800g,주재료,4
217,"잼(사과, 딸기, 포도)",사과,4개,주재료,4
217,"잼(사과, 딸기, 포도)",설탕,1500g,양념,3
217,"잼(사과, 딸기, 포도)",포도,800g,주재료,4
218,사골탕,간장,1큰술,양념,3
218,사골탕,다진마늘,1/2큰술,양념,3
218,사골탕,다진파,1큰술,양념,2
218,사골탕,대파,1뿌리,부재료,1
218,사골탕,마늘,3쪽,부재료,1
218,사골탕,무,1/4개,부재료,1
218,사골탕,사골,500g,주재료,5
218,사골탕,생강,1쪽,부재료,1
218,사골탕,소금,약간,양념,3
218,사골탕,쇠고기,200g,주재료,5
218,사골탕,후춧가루,약간,양념,2
219,감자국수,감자,300g,주재료,5
219,감자국수,계란노른자,1개,부재료,1
219,감자국수,넛맥,약간,양념,2
219,감자국수,밀가루,210g,주재료,4
219,감자국수,버터,약간,부재료,1
219,감자국수,베이컨,100g,부재료,1
219,감자국수,사우어크라우트,300g,부재료,1
219,감자국수,소금,약간,양념,3
219,감자국수,양파,1/2개,부재료,1
219,감자국수,파슬리가루,약간,부재료,1
219,감자국수,후춧가루,약간,양념,2
220,김치수제비,간장,3큰술,양념,3
220,김치수제비,감자,1개,부재료,1
220,김치수제비,계란,1개,부재료,1
220,김치수제비,고추,2개,부재료,1
220,김치수제비,고춧가루,약간,양념,3
220,김치수제비,김치,100g,주재료,5
220,김치수제비,깨소금,1큰술,양념,2
220,김치수제비,다시마,2장,양념,3
220,김치수제비,다진마늘,1큰술,양념,3
220,김치수제비,다진파,약간,양념,2
220,김치수제비,대파,1뿌리,부재료,1
220,김치수제비,멸치,20g,양념,2
220,김치수제비,밀가루,2컵,주재료,5
220,김치수제비,소금,약간,양념,3
220,김치수제비,식용유,1작은술,부재료,1
220,김치수제비,양파,1/2개,부재료,1
220,김치수제비,참기름,약간,양념,2
221,오곡밥쌈밥정식,고추,2개,부재료,1
221,오곡밥쌈밥정식,고추장,1/4컵,양념,3
221,오곡밥쌈밥정식,깨소금,약간,양념,2
221,오곡밥쌈밥정식,깻잎,약간,주재료,4
221,오곡밥쌈밥정식,대파,1/2뿌리,부재료,1
221,오곡밥쌈밥정식,된장,1/2컵,양념,3
221,오곡밥쌈밥정식,마늘,3쪽,양념,2
221,오곡밥쌈밥정식,멸치,30g,부재료,1
221,오곡밥쌈밥정식,상추,약간,주재료,4
221,오곡밥쌈밥정식,양파,1/2개,부재료,1
221,오곡밥쌈밥정식,오곡,2컵,주재료,5
221,오곡밥쌈밥정식,참기름,약간,부재료,1
221,오곡밥쌈밥정식,치커리,약간,주재료,4
222,오징어숙회,고추장,2큰술,양념,3
222,오징어숙회,깨소금,약간,양념,2
222,오징어숙회,설탕,1큰술,양념,3
222,오징어숙회,식초,2큰술,양념,2
